AN,AC,AF,AC_sim,AF_sim
471990,10,2.1186889552744762e-05,0,0.0
469262,4,8.524022827333131e-06,4,8.524022827333131e-06
469496,6,1.2779661594560976e-05,55,0.00011714689795014228
467958,4,8.547775655080156e-06,1,2.136943913770039e-06
469566,4,8.518504321011317e-06,9,1.9166634722275464e-05
464544,3,6.457945856581939e-06,3,6.457945856581939e-06
471436,8,1.6969429572624918e-05,7,1.4848250876046802e-05
471492,1,2.1209267601571182e-06,7,1.4846487321099828e-05
471228,3,6.36634495403499e-06,0,0.0
471244,0,0.0,0,0.0
460452,13,2.823312744868086e-05,6,1.3030674207083475e-05
468470,20,4.269216812175806e-05,24,5.1230601746109676e-05
466608,9,1.9288139080341528e-05,8,1.7145012515859137e-05
460492,19,4.1260217332765826e-05,5,1.0857951929675217e-05
452498,5,1.1049772595679981e-05,0,0.0
468824,11,2.3462962646963465e-05,43,9.171885398358446e-05
469482,22,4.6860156512922755e-05,4,8.520028456895047e-06
425068,12,2.8230777193296132e-05,12,2.8230777193296132e-05
465512,158,0.0003394112289264294,17,3.651892969461582e-05
471770,16,3.391483137969773e-05,0,0.0
468928,2,4.265047086119831e-06,1,2.1325235430599156e-06
471770,12,2.54361235347733e-05,2,4.2393539224622165e-06
470176,80,0.00017014905056829784,4,8.507452528414892e-06
470248,18,3.827767475885065e-05,2,4.253074973205628e-06
470720,9,1.9119646498980287e-05,10,2.124405166553365e-05
471862,107570,0.22796919438310354,3,6.357791049077909e-06
386972,0,0.0,7,1.8089164073886482e-05
471870,9,1.907304978065993e-05,1,2.1192277534066586e-06
444278,0,0.0,1,2.250842940681285e-06
470698,2,4.24900891866972e-06,5,1.06225222966743e-05
415088,15,3.6136915545619245e-05,50,0.00012045638515206415
367230,4,1.0892356288974213e-05,101,0.00027503199629659884
373048,13,3.4848062447727906e-05,0,0.0
378330,2,5.2863901884598105e-06,21,5.5507096978828006e-05
435892,0,0.0,89,0.00020417901682068034
446024,4,8.968127275662296e-06,19,4.2598604559395907e-05
408466,18,4.4067315272262564e-05,46,0.00011261647236244878
439268,0,0.0,19,4.325377673766357e-05
398158,1,2.5115657603263026e-06,5,1.2557828801631514e-05
371986,0,0.0,3,8.064819643750034e-06
366836,0,0.0,2,5.452027609067812e-06
433520,2,4.613397305775973e-06,1,2.3066986528879866e-06
468126,1,2.1361770121719367e-06,0,0.0
471020,0,0.0,7,1.4861364697889686e-05
468366,12,2.562098871395447e-05,3,6.405247178488618e-06
450551,9,1.997554105972465e-05,0,0.0
439688,1,2.274339986535907e-06,34,7.732755954222085e-05
457640,1,2.1851236780001747e-06,0,0.0
362080,1,2.761820592134335e-06,6,1.657092355280601e-05
361912,1,2.7631026326841884e-06,33,9.118238687857821e-05
460470,1,2.17169413859752e-06,9,1.954524724737768e-05
457362,3,6.559355608904981e-06,9,1.9678066826714945e-05
471794,2,4.239138267972887e-06,3,6.35870740195933e-06
471952,2,4.237719090076957e-06,0,0.0
471996,4,8.474648090238053e-06,33,6.991584674446393e-05
432494,1,2.3121708046816833e-06,16,3.699473287490693e-05
407692,0,0.0,176,0.0004316984390176898
448194,4,8.924706711825683e-06,5,1.1155883389782104e-05
369974,0,0.0,0,0.0
463622,1,2.156929567621899e-06,15,3.235394351432848e-05
471642,1,2.12025222520471e-06,7,1.4841765576432973e-05
453306,311,0.0006860707777968965,0,0.0
468198,0,0.0,11,2.349433359390685e-05
470598,1,2.1249559071649264e-06,11,2.337451497881419e-05
467528,2,4.277818654711589e-06,1,2.1389093273557945e-06
470844,3,6.371537069602671e-06,1,2.123845689867557e-06
471002,7,1.4861932645721249e-05,1,2.1231332351030356e-06
470474,1,2.125515969001475e-06,0,0.0
470902,0,0.0,4,8.494336401204497e-06
470136,1,2.1270440893698843e-06,9,1.914339680432896e-05
470688,0,0.0,7,1.48718471684003e-05
470964,2,4.246609082647506e-06,2,4.246609082647506e-06
471934,5,1.0594701801523095e-05,0,0.0
471988,14,2.9661771061976152e-05,31,6.567963592294719e-05
471266,2,4.243887740681484e-06,0,0.0
414036,1,2.415248915553237e-06,1,2.415248915553237e-06
471930,9,1.9070624880808595e-05,4,8.475833280359376e-06
471824,2,4.238868730713148e-06,0,0.0
471830,0,0.0,1,2.119407413687133e-06
470664,2,4.249315860146516e-06,21,4.4617816531538425e-05
471832,49,0.00010385052306753251,22,4.662676545889215e-05
471862,2,4.238527366051939e-06,67,0.00014199066676273995
462132,1,2.1638839119558914e-06,11,2.3802723031514804e-05
470612,5,1.0624463464595037e-05,3,6.374678078757023e-06
421920,2,4.740235115661736e-06,6,1.422070534698521e-05
456898,5,1.0943361538023804e-05,0,0.0
468626,20,4.267795640873532e-05,0,0.0
471424,1,2.1212326907412435e-06,13,2.7576024979636166e-05
471740,4,8.479247042862593e-06,11,2.3317929367872133e-05
471384,22,4.6671079205064234e-05,3,6.36423807341785e-06
471434,1,2.1211876954144164e-06,1,2.1211876954144164e-06
471834,5,1.0596947231441567e-05,27,5.7223515049784456e-05
411314,1,2.431232586296601e-06,3,7.293697758889802e-06
465214,2,4.299096759770772e-06,2,4.299096759770772e-06
471976,3,6.356255402817092e-06,7,1.4831262606573215e-05
471680,6,1.2720488466757123e-05,13,2.7561058344640435e-05
471780,4,8.478528127517063e-06,0,0.0
471928,2,4.2379346001932496e-06,5,1.0594836500483124e-05
432202,1,2.3137329304353057e-06,24,5.5529590330447336e-05
471262,0,0.0,2,4.243923762153536e-06
466360,2,4.288532464190754e-06,5,1.0721331160476885e-05
471442,5,1.060575850263659e-05,1,2.1211517005273185e-06
414690,1,2.411439870746823e-06,2,4.822879741493646e-06
464762,1,2.151638903352684e-06,0,0.0
416654,0,0.0,1,2.4000729622180513e-06
457236,15,3.280581581502769e-05,108,0.00023620187386819936
446952,33,7.383343177790904e-05,3,6.7121301616280945e-06
465102,1,2.1500660070264156e-06,12,2.5800792084316987e-05
456680,4,8.758868354208636e-06,0,0.0
431258,1,2.3187975643350386e-06,27,6.260753423704603e-05
430172,2,4.649303069469886e-06,96,0.00022316654733455456
453934,1,2.202963426401195e-06,2,4.40592685280239e-06
471970,2,4.2375574718732125e-06,6,1.2712672415619637e-05
471954,0,0.0,10,2.118850565944986e-05
471976,14,2.966252521314643e-05,2,4.237503601878062e-06
471922,0,0.0,10,2.118994240573654e-05
471298,1,2.1217997954584997e-06,3,6.365399386375499e-06
469582,27,5.7497944980855314e-05,163,0.00034711722340294136
471036,0,0.0,16,3.396767975271529e-05
470754,0,0.0,2,4.248503464654575e-06
469352,1,2.130597078525286e-06,1,2.130597078525286e-06
469292,7,1.4916086359878285e-05,4,8.523477919930449e-06
471018,1,2.1230611144372403e-06,3,6.36918334331172e-06
420044,31,7.380179219319881e-05,132,0.00031425279256458845
471924,1,2.1189852603385293e-06,232,0.0004916045803985388
467126,11,2.354825036499788e-05,15,3.211125049772438e-05
468450,7,1.4942896787277192e-05,0,0.0
470748,10,2.1242788073449063e-05,2,4.248557614689813e-06
471728,3,6.359597055930536e-06,5,1.0599328426550893e-05
470436,0,0.0,9,1.9131188939621968e-05
471310,6,1.2730474634529291e-05,39,8.274808512444039e-05
470558,8,1.700109232018157e-05,1,2.1251365400226964e-06
471506,4,8.483455141610075e-06,76,0.00016118564769059142
471958,13,2.754482390382195e-05,87,0.00018433843689480843
457696,2,4.369712647696288e-06,16,3.49577011815703e-05
468182,1,2.1359215006130094e-06,1,2.1359215006130094e-06
470538,0,0.0,1,2.1252268679681554e-06
464540,12,2.5832005855254662e-05,18,3.874800878288199e-05
452808,1,2.208441546969135e-06,15,3.312662320453702e-05
467560,3,6.4162888185473524e-06,0,0.0
470984,25,5.308035941772969e-05,7,1.4862500636964313e-05
469322,13,2.769953251712044e-05,8,1.704586616438181e-05
402290,0,0.0,3,7.4573069178950506e-06
444450,0,0.0,134,0.0003014962312971088
465872,0,0.0,11,2.3611635814129202e-05
366660,0,0.0,647,0.0017645775377734142
404052,0,0.0,2,4.9498579390771484e-06
382050,0,0.0,30,7.852375343541422e-05
445936,2,4.4849485127910735e-06,0,0.0
404078,8,1.979815778141844e-05,34,8.414217057102837e-05
345696,0,0.0,36508,0.10560723872998241
396954,0,0.0,6,1.511510149790656e-05
434428,0,0.0,19,4.373567081311518e-05
359904,0,0.0,6,1.667111229661243e-05
361144,0,0.0,0,0.0
404740,0,0.0,18,4.447299500914167e-05
406895,0,0.0,1,2.457636490986618e-06
404166,1,2.4742308853292956e-06,0,0.0
353382,0,0.0,8,2.263839131591309e-05
381524,1,2.621067088833206e-06,0,0.0
403964,0,0.0,8,1.980374488815835e-05
470224,2,4.253292048045187e-06,164,0.0003487699479397053
465826,6,1.2880345880221371e-05,9,1.9320518820332055e-05
451250,13,2.880886426592798e-05,0,0.0
469980,269,0.000572364781480063,3,6.383250351078769e-06
463620,2,4.313877744704715e-06,0,0.0
470410,29,6.164834931230203e-05,2,4.2516102974001405e-06
414042,0,0.0,1,2.4152139154964955e-06
468980,17,3.624888054927715e-05,10,2.1322870911339502e-05
468440,1003,0.002141149346767996,1,2.1347451114336948e-06
462720,73,0.0001577627939142462,2206,0.004767461964038728
469994,15,3.191530104639634e-05,0,0.0
410266,10,2.437443024769296e-05,0,0.0
462936,21,4.5362641920265434e-05,85,0.00018361069348678868
461390,24,5.2016732048809034e-05,18,3.901254903660677e-05
470734,0,0.0,17,3.611381374619212e-05
421318,0,0.0,8,1.8988032792332633e-05
469938,57,0.00012129259604458461,5,1.0639701407419702e-05
471870,3,6.357683260219976e-06,2,4.238455506813317e-06
467794,8,1.710154469702476e-05,9,1.9239237784152855e-05
471716,1,2.1199196126482883e-06,2,4.239839225296577e-06
381880,5,1.3093118257044097e-05,3,7.85587095422646e-06
443172,96,0.0002166201835856056,5,1.1282301228416957e-05
469502,15,3.1948745692244125e-05,2,4.259832758965883e-06
471688,4,8.480181815098116e-06,2,4.240090907549058e-06
471608,2,4.240810164373802e-06,3509,0.007440501433393836
471644,0,0.0,16,3.3923891748861426e-05
471598,13,2.7565850576126277e-05,11,2.3324950487491464e-05
471888,2,4.238293832434815e-06,5,1.0595734581087037e-05
471858,3,6.3578449448774845e-06,55,0.00011656049065608721
451932,3,6.638166803855448e-06,2,4.425444535903631e-06
470466,11,2.3381073233772472e-05,14,2.9757729570255873e-05
471834,0,0.0,9,1.907450501659482e-05
472004,22,4.660977449343649e-05,3,6.355878340014068e-06
470768,2,4.248377119940183e-06,0,0.0
471984,2,4.2374317773483845e-06,2,4.2374317773483845e-06
416104,1,2.4032453425105263e-06,565,0.0013578336185184473
468662,5,1.0668669531560058e-05,46,9.815175969035254e-05
472010,11,2.330459100442787e-05,38,8.05067689243872e-05
470090,16,3.4036035652747347e-05,15,3.190878342445064e-05
466628,0,0.0,0,0.0
455472,10,2.1955246425685883e-05,2,4.391049285137176e-06
413348,9,2.1773420943127824e-05,77032,0.18636112912122474
471930,0,0.0,11,2.3308541520988283e-05
471261,2019,0.004284250128909458,23,4.88052268275966e-05
471872,4,8.47687508476875e-06,4,8.47687508476875e-06
419588,13,3.098277357789069e-05,2,4.766580550444722e-06
467482,3,6.417359384960277e-06,4,8.556479179947035e-06
469404,0,0.0,131,0.0002790772980204685
470006,5,1.0638162066016178e-05,2,4.2552648264064715e-06
403126,3,7.441842004733011e-06,5,1.2403070007888353e-05
471982,42,8.898644439830333e-05,35,7.415537033191944e-05
417146,0,0.0,7,1.6780695487910706e-05
471116,0,0.0,8,1.698095585800525e-05
471998,3,6.355959135420065e-06,3,6.355959135420065e-06
460270,0,0.0,1,2.1726377995524368e-06
459776,5,1.0874860801781737e-05,10,2.1749721603563474e-05
459646,0,0.0,1,2.1755872997915787e-06
470786,784,0.001665300157608765,17,3.6109824846108424e-05
471596,28,5.9372853035225065e-05,10,2.1204590369723237e-05
469966,0,0.0,34,7.23456590476758e-05
471716,17,3.6038633415020904e-05,0,0.0
470824,6,1.2743615448660222e-05,92,0.0001954021035461234
431020,1682,0.003902371119669621,104,0.00024128810728040462
471748,1,2.1197758125100688e-06,3,6.359327437530207e-06
471896,4,8.476443962228966e-06,44,9.324088358451862e-05
446900,22,4.922801521593197e-05,4,8.950548221078542e-06
439014,0,0.0,1,2.277831686461024e-06
470232,9,1.91394885928648e-05,5,1.063304921825822e-05
446710,2,4.477177587248998e-06,5,1.1192943968122496e-05
470952,4,8.493434575073469e-06,35,7.431755253189285e-05
470982,0,0.0,41,8.705215910586816e-05
471972,3,6.356309272583967e-06,11,2.330646733280788e-05
471144,4,8.489973341483707e-06,183000,0.3884162803728796
419959,22,5.238606625884908e-05,45,0.00010715331734764584
467256,26,5.5644015272142035e-05,7,1.4981081034807471e-05
469972,10,2.1277863362072633e-05,16,3.404458137931621e-05
468912,29,6.184529293342887e-05,21,4.47845224690347e-05
467386,26,5.5628538295969495e-05,0,0.0
471762,5,1.0598564530419999e-05,15,3.179569359126e-05
471734,26,5.511580678941946e-05,4,8.479354890679918e-06
467352,24,5.135315565141478e-05,6,1.2838288912853695e-05
471286,38,8.063044520736878e-05,2,4.2437076424930936e-06
416852,4,9.595731818487137e-06,6,1.4393597727730705e-05
471972,2,4.237539515055978e-06,1,2.118769757527989e-06
468606,9,1.9205900052496126e-05,1,2.133988894721792e-06
471908,8,1.6952456834806786e-05,9,1.9071513939157634e-05
471904,43,9.112022784295111e-05,6,1.2714450396690852e-05
99100,0,0.0,1,1.0090817356205853e-05
16374,0,0.0,0,0.0
17032,0,0.0,0,0.0
469954,36,7.660324201943169e-05,655,0.0013937534311868822
471756,10,2.119739865523703e-05,21,4.451453717599776e-05
471696,56,0.00011872053186798276,1,2.1200094976425495e-06
471828,2,4.238832795001568e-06,1,2.119416397500784e-06
471564,8,1.6964823438600064e-05,10,2.1206029298250078e-05
460236,23,4.997436098001895e-05,0,0.0
469670,1,2.12915451274299e-06,2,4.25830902548598e-06
469508,5082,0.010824096714007003,2,4.259778321136168e-06
457374,13,2.842312855562406e-05,5,1.093197252139387e-05
471946,9,1.9069978344980146e-05,3,6.356659448326715e-06
471416,2,4.242537376754289e-06,8,1.6970149507017157e-05
469811,3,6.385546528284779e-06,9,1.9156639584854334e-05
471927,1,2.118971790128558e-06,40,8.475887160514233e-05
364356,7,1.9211979492584175e-05,20,5.489136997881193e-05
397826,15,3.770492627430082e-05,1,2.513661751620055e-06
409344,4,9.771732332707942e-06,6,1.4657598499061914e-05
408974,26,6.357372351298616e-05,1,2.445143212037929e-06
417236,3,7.190175344409399e-06,7,1.677707580362193e-05
399006,0,0.0,0,0.0
471840,9,1.9074262461851475e-05,1,2.119362495761275e-06
470674,47,9.98568010979999e-05,0,0.0
471692,1,2.1200274755560833e-06,1,2.1200274755560833e-06
471908,8,1.6952456834806786e-05,12,2.5428685252210177e-05
471966,0,0.0,16,3.390074708771395e-05
467444,1,2.139293690795047e-06,1,2.139293690795047e-06
465982,0,0.0,2,4.292011279405642e-06
457330,3,6.5598145759079875e-06,1,2.186604858635996e-06
469120,3,6.394952251023192e-06,21,4.4764665757162344e-05
467762,16,3.420542925675878e-05,16,3.420542925675878e-05
466254,10,2.14475371793057e-05,2,4.2895074358611404e-06
469114,2,4.263356028598592e-06,19,4.050188227168663e-05
468358,7,1.494583203446936e-05,7,1.494583203446936e-05
470058,8,1.7019176356960205e-05,2,4.254794089240051e-06
471590,21,4.45302063232893e-05,54,0.00011450624483131534
472006,7,1.4830319953559912e-05,5,1.0593085681114224e-05
444872,2,4.495675160495603e-06,3,6.743512740743405e-06
470196,37,7.869058860560277e-05,0,0.0
471484,3,6.362888242230913e-06,14,2.9693478463744263e-05
470032,0,0.0,1,2.1275147224018792e-06
470562,3,6.375355426065003e-06,2,4.2502369507100025e-06
440546,0,0.0,27,6.128758404343701e-05
471134,33763,0.07166326353012094,21,4.457330610824097e-05
471418,61,0.00012939684102007137,35,7.4244089109877e-05
463928,247,0.0005324102015830043,1,2.155506889000017e-06
460888,0,0.0,3,6.509173595320338e-06
448592,1,2.229197132360809e-06,0,0.0
442204,32,7.236479091098226e-05,4,9.045598863872782e-06
470700,20,4.248990864669641e-05,10,2.1244954323348205e-05
468378,3,6.405083073927469e-06,10,2.135027691309156e-05
471296,1,2.1218087995654534e-06,4,8.487235198261813e-06
470877,6,1.2742181079135316e-05,1,2.1236968465225527e-06
470180,4,8.507380152282105e-06,12,2.5522140456846316e-05
471492,4,8.483707040628473e-06,76,0.000161190433771941
471034,11,2.3352878985381096e-05,0,0.0
470188,14,2.9775323912987997e-05,6,1.2760853105566284e-05
436742,2,4.579362644307166e-06,163,0.00037321805551103395
434744,16,3.680326813020996e-05,16,3.680326813020996e-05
437358,94,0.00021492690198875977,6,1.3718738424814454e-05
466712,7,1.4998542998680128e-05,5295,0.011345326454001612
417922,2,4.785581998554755e-06,2,4.785581998554755e-06
399290,1,2.5044453905682585e-06,3,7.513336171704776e-06
418864,2,4.7748195118224535e-06,3,7.16222926773368e-06
415068,5,1.2046218932801372e-05,0,0.0
414356,1,2.4133836604272655e-06,1,2.4133836604272655e-06
470330,1,2.12616673399528e-06,33,7.016350222184424e-05
471936,2,4.237862761052346e-06,4,8.475725522104692e-06
470850,0,0.0,26,5.5219284273123075e-05
471890,15,3.178706902032253e-05,6,1.2714827608129013e-05
471286,0,0.0,4,8.487415284986187e-06
471964,2,4.237611343238043e-06,9,1.9069251044571195e-05
471990,2,4.237377910548953e-06,0,0.0
471958,0,0.0,2,4.237665215972608e-06
471054,71,0.00015072581912052547,3,6.368696582557414e-06
471430,32,6.787858218611459e-05,14,2.9696879706425132e-05
471444,0,0.0,8,1.6969141615971357e-05
471488,1,2.1209447536310572e-06,3,6.362834260893172e-06
471064,120,0.00025474245537761324,3,6.368561384440331e-06
470552,0,0.0,3,6.3754909128002855e-06
469314,1,2.130769591361008e-06,5,1.0653847956805039e-05
471890,3,6.357413804064507e-06,3,6.357413804064507e-06
471866,4,8.476982872256107e-06,20,4.238491436128053e-05
471532,2,4.241493684415904e-06,0,0.0
471990,5,1.0593444776372381e-05,1,2.1186889552744764e-06
468880,0,0.0,262,0.0005587783654666439
471056,5,1.0614449237457967e-05,5,1.0614449237457967e-05
470748,17,3.611273972486341e-05,2,4.248557614689813e-06
471994,6,1.2712026000330513e-05,2,4.237342000110171e-06
426688,0,0.0,18,4.218539073046348e-05
401418,1,2.4911688065806717e-06,1,2.4911688065806717e-06
433086,2,4.618020439358465e-06,0,0.0
435906,2,4.5881451505599835e-06,0,0.0
380958,12,3.149953538185312e-05,0,0.0
358780,0,0.0,0,0.0
471986,5,1.0593534553991009e-05,57,0.00012076629391549749
361708,0,0.0,5,1.3823304986342575e-05
470496,9,1.912874923485003e-05,7,1.4877916071550024e-05
470882,1,2.123674296320522e-06,7,1.4865720074243653e-05
471930,6,1.2713749920539063e-05,6,1.2713749920539063e-05
362642,0,0.0,760,0.0020957307758064426
361840,3,8.290957329206278e-06,14,3.869113420296263e-05
471936,2,4.237862761052346e-06,15,3.17839707078926e-05
471992,10,2.1186799776267396e-05,1,2.1186799776267394e-06
468562,1629,0.0034765943461057447,12,2.5610271426193333e-05
471056,3,6.36866954247478e-06,5,1.0614449237457967e-05
422542,1,2.3666286428331385e-06,41,9.703177435615868e-05
444430,3,6.750219382129919e-06,7,1.5750511891636477e-05
469412,4,8.52129898681755e-06,8,1.70425979736351e-05
468868,0,0.0,6,1.2796778624260986e-05
469486,2,4.259977933314305e-06,11,2.342987863322868e-05
469232,9,1.918027755992771e-05,12,2.557370341323695e-05
469758,2,4.2575113143363175e-06,16,3.406009051469054e-05
470538,2,4.250453735936311e-06,56,0.00011901270460621671
459822,1,2.174754578945766e-06,7,1.5223282052620361e-05
469456,3,6.390375242834259e-06,7,1.491087556661327e-05
423530,0,0.0,5,1.180553915897339e-05
450510,0,0.0,28,6.215178353421678e-05
469610,144,0.0003066374225421094,0,0.0
471938,4,8.475689603295348e-06,2,4.237844801647674e-06
471836,147702,0.31303673310217955,0,0.0
471664,1,2.1201533294887885e-06,0,0.0
468928,1,2.1325235430599156e-06,27,5.757813566261771e-05
471032,21,4.458295827035106e-05,27,5.732094634759422e-05
469474,0,0.0,0,0.0
466268,4917,0.010545437387939983,1,2.144689320305061e-06
470190,23,4.8916395499691615e-05,10,2.126799804334418e-05
462140,2,4.327692906911326e-06,358,0.0007746570303371272
468758,3,6.399890775197437e-06,1,2.133296925065812e-06
431182,47,0.00010900269491769137,18,4.174571294720095e-05
471214,29,6.154316297902863e-05,0,0.0
440276,3,6.813907639753246e-06,2337,0.005308034051367779
471650,4,8.48086504823492e-06,722,0.001530796141206403
471606,0,0.0,30,6.361242223381382e-05
471478,10,2.1209897386516445e-05,0,0.0
471474,1,2.121007733194195e-06,1,2.121007733194195e-06
471552,22,4.665445168295331e-05,5,1.060328447339848e-05
471874,8,1.695367831243086e-05,0,0.0
471994,2,4.237342000110171e-06,16,3.389873600088137e-05
471908,5,1.059528552175424e-05,15,3.178585656526272e-05
471854,7,1.4835097297045273e-05,0,0.0
472014,4,8.474324914091531e-06,2,4.2371624570457655e-06
471936,28,5.933007865473284e-05,0,0.0
471014,25,5.3076978603608384e-05,48,0.0001019077989189281
433546,3,6.9196809565766956e-06,1,2.3065603188588985e-06
453536,4,8.819586537783108e-06,0,0.0
470490,4,8.501774745478118e-06,12,2.5505324236434357e-05
465094,2,4.300205979866436e-06,13,2.7951338869131832e-05
470166,4,8.507633474134668e-06,102,0.00021694465359043403
471018,2,4.246122228874481e-06,27,5.7322650089805485e-05
471964,2,4.237611343238043e-06,18,3.813850208914239e-05
470202,3,6.380236579172356e-06,3,6.380236579172356e-06
471170,3,6.367128637222234e-06,105,0.00022284950230277818
469896,31,6.597204487801557e-05,176,0.0003745509644687335
471484,1,2.1209627474103046e-06,10,2.1209627474103045e-05
469906,9,1.9152766723557476e-05,11,2.340893710657025e-05
471520,12,2.544960977265015e-05,0,0.0
471006,16,3.3969843271635605e-05,2,4.2462304089544506e-06
470858,0,0.0,58,0.0001231793874161637
469686,5,1.0645409912154078e-05,1186,0.002525091231162947
471328,5,1.0608323715119832e-05,2,4.243329486047933e-06
471230,14,2.970948369161556e-05,1,2.12210597797254e-06
471646,7,1.4841639704354537e-05,48,0.00010177124368700254
471928,2,4.2379346001932496e-06,3,6.356901900289875e-06
471934,2625,0.0055622184457996245,2,4.237880720609238e-06
407416,0,0.0,0,0.0
387302,0,0.0,22,5.6803218160505237e-05
471414,92,0.00019515754729388605,6,1.2727666127862134e-05
471850,11,2.3312493377132565e-05,8,1.695454063791459e-05
471782,2069,0.004385500082665299,11,2.331585350861203e-05
471706,8,1.695971643354123e-05,2,4.239929108385308e-06
471684,11,2.3320697755276836e-05,0,0.0
471428,3,6.363644077144336e-06,1,2.1212146923814452e-06
417794,28016,0.0670569706601818,4,9.574096324983126e-06
417486,2,4.790579803873663e-06,4,9.581159607747326e-06
442662,0,0.0,10,2.2590599599694574e-05
448714,0,0.0,5,1.114295520086291e-05
458088,2,4.365973350098671e-06,20,4.365973350098671e-05
392474,0,0.0,3,7.643818444024317e-06
418850,0,0.0,0,0.0
454862,4,8.793875944792048e-06,46,0.00010112957336510854
385326,6,1.557123059435387e-05,4,1.0380820396235914e-05
471028,15,3.1845240622638145e-05,4,8.49206416603684e-06
471050,58,0.00012312917949262287,217,0.0004606729646534338
471790,33,6.994637444625787e-05,0,0.0
382134,0,0.0,3,7.850649248692868e-06
469768,1,2.128710342126326e-06,3,6.386131026378979e-06
471958,2,4.237665215972608e-06,1,2.118832607986304e-06
471542,0,0.0,142,0.00030113966518358916
471242,0,0.0,4,8.48820775737307e-06
458916,86,0.00018739812950518178,28,6.101334449005918e-05
470044,0,0.0,0,0.0
460450,11,2.3889673145835596e-05,13,2.8233250081442068e-05
449830,1,2.2230620456616943e-06,10,2.2230620456616944e-05
469804,0,0.0,9,1.9156925015538394e-05
471478,3,6.362969215954933e-06,4559,0.009669592218512846
467440,1,2.1393119972616805e-06,69,0.00014761252781105597
471454,5,1.0605488552435656e-05,10,2.1210977104871313e-05
468482,1,2.134553728851909e-06,2,4.269107457703818e-06
471104,0,0.0,32,6.792555359326178e-05
417108,16,3.835936975555492e-05,1,2.3974606097221825e-06
471866,11,2.3311702898704293e-05,3,6.35773715419208e-06
413830,4,9.665804799072083e-06,25,6.0411279994200515e-05
470264,8,1.7011721075821242e-05,2,4.2529302689553105e-06
412842,4,9.688936687643215e-06,0,0.0
418372,5,1.1951086592793016e-05,128,0.0003059478167755012
467330,3,6.419446643699313e-06,0,0.0
463776,9,1.940592009935831e-05,15,3.234320016559718e-05
461400,12,2.6007802340702212e-05,20,4.3346337234503684e-05
471356,0,0.0,2,4.2430774191905905e-06
471996,9,1.906795820303562e-05,6,1.271197213535708e-05
471986,7,1.4830948375587411e-05,24,5.084896585915684e-05
469836,1,2.128402250998221e-06,7,1.4898815756987544e-05
177278,1,5.640857861663602e-06,0,0.0
471758,5,1.0598654394838032e-05,2,4.239461757935212e-06
471858,70,0.00014834971538047462,146,0.0003094151206507042
469138,30367,0.06472935468881225,1,2.1315689626506487e-06
470698,21,4.461459364603206e-05,13,2.761855797135318e-05
469610,15,3.194139818146973e-05,34,7.240050254466472e-05
471910,1,2.1190481235828867e-06,0,0.0
177012,1,5.649334508394911e-06,0,0.0
471260,1214,0.002576072656283156,22,4.66833595043076e-05
471074,1,2.1228087306877475e-06,7,1.4859661114814233e-05
471994,30,6.356013000165256e-05,0,0.0
458308,2,4.363877567050979e-06,6,1.3091632701152936e-05
419200,29,6.91793893129771e-05,5,1.1927480916030534e-05
471784,16,3.3913824970749325e-05,27,5.7229579638139485e-05
471212,17,3.607717969830989e-05,11,2.3344057451847576e-05
471484,3,6.362888242230913e-06,25,5.3024068685257615e-05
471336,4,8.486514927779759e-06,208,0.0004412987762445474
471390,20,4.242771378264282e-05,17,3.60635567152464e-05
471360,0,0.0,132,0.000280040733197556
469420,19,4.047548038004346e-05,19,4.047548038004346e-05
469700,17,3.619331488183947e-05,2,4.258037044922291e-06
467104,7,1.4985956018359937e-05,6,1.2845105158594231e-05
471914,94,0.000199188835253881,0,0.0
469818,33,7.023996526314446e-05,4,8.513935183411448e-06
468566,19,4.05492502657043e-05,1,2.134171066616016e-06
471836,0,0.0,2,4.238760925406285e-06
470126,7,1.4889625334484797e-05,10,2.1270893334978282e-05
471412,0,0.0,28,5.9396027254291365e-05
471958,0,0.0,7,1.4831828255904128e-05
471938,0,0.0,0,0.0
459230,1,2.1775580863619536e-06,0,0.0
469822,4,8.513862696936286e-06,3,6.385397022702215e-06
469744,9,1.9159371913212305e-05,6,1.2772914608808201e-05
471834,9,1.907450501659482e-05,16,3.391023114061301e-05
471912,17,3.602366542914781e-05,32,6.780925257251352e-05
461742,14,3.0319962229989907e-05,72,0.00015593123432566238
471826,3,6.358276144171792e-06,1,2.1194253813905974e-06
471262,6,1.273177128646061e-05,2,4.243923762153536e-06
461858,0,0.0,5,1.0825838244655283e-05
471762,16,3.3915406497344e-05,143,0.000303118945570012
406422,17,4.18284443263406e-05,80,0.0001968397380063087
405934,33,8.129400345869032e-05,8,1.9707637202106746e-05
465573,8,1.7183127028414447e-05,19,4.080992669248431e-05
407846,6,1.4711435198579856e-05,10,2.451905866429976e-05
471588,2,4.240990016709501e-06,6,1.2722970050128502e-05
471730,0,0.0,19,4.027727725605749e-05
471998,33,6.991555048962072e-05,1,2.1186530451400217e-06
471964,12,2.542566805942826e-05,20,4.2376113432380434e-05
472012,2,4.237180410667525e-06,100,0.00021185902053337627
471158,106,0.0002249776083606773,3,6.367290802660678e-06
471756,9,1.9077658789713327e-05,0,0.0
467590,4,8.554502876451592e-06,8,1.7109005752903184e-05
456092,1,2.1925401015584576e-06,8,1.754032081246766e-05
461706,391,0.0008468592567564641,51,0.00011045990305519096
