AN,AC,AF,AC_sim,AF_sim
471970,2,4.2375574718732125e-06,0,0.0
466604,14,3.0004029112480817e-05,300,0.0006429434809817319
469038,6,1.279214050887135e-05,5,1.0660117090726124e-05
471992,6,1.2712079865760436e-05,0,0.0
469008,2,4.264319585166991e-06,8,1.7057278340667964e-05
471898,5,1.0595510046662626e-05,12,2.5429224111990305e-05
471554,0,0.0,12,2.5447774804158165e-05
471338,4,8.486478917464749e-06,23,4.879725377542231e-05
471954,1,2.1188505659449863e-06,12,2.5426206791339833e-05
472000,4,8.47457627118644e-06,7,1.4830508474576272e-05
471910,3,6.35714437074866e-06,4,8.476192494331547e-06
472018,3,6.355689825388015e-06,12,2.542275930155206e-05
471946,31,6.568548096604273e-05,6,1.271331889665343e-05
466486,23,4.9304802287742826e-05,2,4.287374111977637e-06
462004,4,8.657933697543744e-06,3,6.493450273157808e-06
470330,16,3.401866774392448e-05,0,0.0
449206,3,6.678450421410222e-06,1,2.226150140470074e-06
417784,5,1.1967906860961646e-05,0,0.0
381570,3,7.862253321802029e-06,2,5.241502214534686e-06
468922,14,2.9855711610886246e-05,9,1.919295746414116e-05
388160,0,0.0,1,2.576257213520198e-06
462066,29,6.276159682815874e-05,61,0.00013201577263854082
455728,11,2.4137204648386758e-05,2,4.388582663343047e-06
466700,72,0.0001542746946646668,9,1.928433683308335e-05
417486,5,1.1976449509684156e-05,3,7.185869705810494e-06
463624,0,0.0,1,2.1569202629717184e-06
426270,0,0.0,7,1.642151687897342e-05
470242,5,1.0632823099595527e-05,64,0.00013610013567482275
470032,5,1.0637573612009394e-05,19,4.04227797256357e-05
469590,1,2.129517238442045e-06,34,7.240358610702953e-05
470748,11,2.3367066880793972e-05,33,7.010120064238191e-05
382434,27,7.06004173269113e-05,0,0.0
450276,4,8.883440378789898e-06,29,6.440494274622676e-05
408780,2,4.892607270414404e-06,107,0.00026175448896717063
471800,49,0.00010385756676557863,12,2.5434506146672318e-05
471500,76,0.00016118769883351008,14,2.9692470837751857e-05
471304,17,3.607013732113455e-05,3,6.365318350788451e-06
471886,0,0.0,0,0.0
471976,1,2.118751800939031e-06,10,2.1187518009390308e-05
471784,3,6.358842182015499e-06,537,0.0011382327505807743
466046,1,2.145710938405222e-06,71,0.00015234547662677076
471996,47,9.957711506029712e-05,4,8.474648090238053e-06
472000,3,6.3559322033898304e-06,0,0.0
471946,5,1.059443241387786e-05,1,2.1188864827755718e-06
471890,1,2.119137934688169e-06,15,3.178706902032253e-05
471862,9,1.9073373147233726e-05,2,4.238527366051939e-06
470758,10,2.1242336826989664e-05,1,2.1242336826989664e-06
471918,7,1.4833085408905785e-05,17,3.602320742162833e-05
471904,2,4.238150132230284e-06,4,8.476300264460568e-06
471236,2,4.244157916627762e-06,5,1.0610394791569406e-05
452444,6,1.3261309686944683e-05,21,4.641458390430639e-05
419816,8,1.905596737618385e-05,11,2.6201955142252798e-05
433878,3,6.914386071660697e-06,0,0.0
465396,508,0.001091543545711609,22,4.727157087727441e-05
470632,4,8.499209573509664e-06,197,0.0004185860714953509
469682,0,0.0,28,5.9614803207276415e-05
412002,3,7.281518050883248e-06,6,1.4563036101766497e-05
460326,8,1.7378987934637627e-05,8,1.7378987934637627e-05
464326,3,6.46097784746062e-06,3,6.46097784746062e-06
421262,101,0.0002397557814376801,10,2.3738196181948527e-05
428102,10,2.3358919136093735e-05,11,2.5694811049703107e-05
412180,10,2.426124508709787e-05,2,4.852249017419574e-06
453784,4,8.8147664968355e-06,1,2.203691624208875e-06
419644,3,7.148916700822602e-06,4,9.531888934430135e-06
397924,34,8.544345151335431e-05,20,5.0260853831384884e-05
412312,1,2.425347794873785e-06,12,2.910417353848542e-05
469108,7,1.492193695268467e-05,6028,0.012849919421540455
417704,0,0.0,4,9.576159194070442e-06
463180,6,1.2953927198929142e-05,25,5.397469666220476e-05
464008,5,1.0775676281443424e-05,12,2.5861623075464215e-05
469918,53,0.0001127856349405641,1,2.1280308479351718e-06
429482,10,2.328386288598824e-05,0,0.0
456566,5,1.095131919591034e-05,4,8.761055356728271e-06
468058,13,2.7774335659255906e-05,6,1.2818924150425802e-05
425504,3,7.050462510340679e-06,54,0.0001269083251861322
411002,5,1.2165390922671908e-05,11,2.67638600298782e-05
427684,11,2.571992405607879e-05,5,1.1690874570944903e-05
444044,4,9.00811631279783e-06,20,4.5040581563989155e-05
468476,11,2.348039173831744e-05,14,2.988413493967674e-05
470772,19,4.0359239716890555e-05,11,2.3365875625568215e-05
471856,2,4.238581262079957e-06,0,0.0
465922,26,5.5803331888170125e-05,28,6.009589587956782e-05
465428,3,6.4456801051935e-06,2,4.297120070129e-06
418506,6,1.4336712018465685e-05,2,4.7789040061552286e-06
466182,3,6.435254900446607e-06,3,6.435254900446607e-06
471488,17,3.6056060811727976e-05,7,1.4846613275417401e-05
461454,8,1.733650591391558e-05,36,7.801427661262011e-05
471998,6,1.271191827084013e-05,1,2.1186530451400217e-06
471886,8,1.6953247182582235e-05,14,2.9668182569518908e-05
471986,8,1.6949655286385612e-05,5,1.0593534553991009e-05
471964,3,6.356417014857065e-06,9,1.9069251044571195e-05
465218,1,2.1495298978113486e-06,8,1.719623918249079e-05
367842,2,5.4371170230696875e-06,41,0.00011146089897292859
416494,0,0.0,0,0.0
471950,2,4.237737048416145e-06,4,8.47547409683229e-06
471920,29,6.145109340566198e-05,9,1.9071028987964062e-05
471988,1,2.1186979329982964e-06,32,6.779833385594548e-05
471764,5,1.0598519598782443e-05,10,2.1197039197564886e-05
448430,6,1.338001471801619e-05,2,4.460004906005397e-06
471976,7,1.4831262606573215e-05,0,0.0
425086,16,3.7639442371661265e-05,3,7.057395444686487e-06
471976,40,8.475007203756123e-05,19,4.0256284217841586e-05
471932,8,1.6951594721273402e-05,5,1.0594746700795878e-05
471886,1,2.1191558978227794e-06,1,2.1191558978227794e-06
463314,4,8.633453770013425e-06,8,1.726690754002685e-05
471970,24,5.085068966247855e-05,39,8.263237070152764e-05
470124,16,3.403357412087024e-05,1,2.12709838255439e-06
471832,16,3.391037487919429e-05,6,1.2716390579697858e-05
471872,212,0.0004492743794927438,2,4.238437542384375e-06
471776,3,6.35895001017432e-06,12,2.543580004069728e-05
471896,43,9.112177259396138e-05,7,1.483377693390069e-05
471908,2,4.2381142087016965e-06,19,4.0262084982666115e-05
471512,2,4.241673594733538e-06,1,2.120836797366769e-06
471620,10,2.1203511301471523e-05,0,0.0
471788,9,1.90763648079222e-05,33,6.994667096238141e-05
471226,0,0.0,3,6.3663719743817196e-06
471886,2,4.238311795645559e-06,7,1.4834091284759454e-05
466936,4,8.566484486096596e-06,44,9.423132934706255e-05
471666,9,1.9081299054839654e-05,22,4.664317546738582e-05
414882,8,1.928259119460473e-05,1,2.4103238993255914e-06
469532,21,4.472538612916691e-05,12,2.5557363502381095e-05
464774,9,1.9364250151686626e-05,3,6.454750050562209e-06
471818,69,0.00014624283092209284,3,6.358383953134471e-06
469098,16,3.410801154556191e-05,1,2.1317507215976194e-06
470850,1,2.123818625889349e-06,22,4.672400976956568e-05
466600,7,1.5002143163309044e-05,5,1.0715816545220746e-05
470412,1,2.125796110643436e-06,1,2.125796110643436e-06
469086,4,8.527221021305262e-06,0,0.0
468924,4,8.530166935366925e-06,1,2.1325417338417314e-06
467124,7,1.4985314391895941e-05,0,0.0
470570,2,4.250164693881888e-06,12,2.550098816329133e-05
471976,14,2.966252521314643e-05,12,2.542502161126837e-05
462826,17,3.673086645953339e-05,11,2.3767031238521604e-05
445698,142,0.000318601384794188,7,1.5705702067319126e-05
449570,2,4.448695420068065e-06,21,4.6711301910714684e-05
443128,0,0.0,0,0.0
471024,3,6.369102211352288e-06,5,1.0615170352253812e-05
464406,6,1.2919729719254273e-05,1,2.1532882865423788e-06
466802,9,1.9280123050029776e-05,3,6.426707683343259e-06
455078,10,2.1974254962885484e-05,0,0.0
471056,19,4.0334907102340274e-05,14,2.9720457864882307e-05
469854,4,8.513282849566036e-06,0,0.0
465430,7,1.5039855617386073e-05,5,1.0742754012418624e-05
465122,23,4.94493917724812e-05,1,2.1499735553252696e-06
468456,1,2.1346721997370086e-06,1,2.1346721997370086e-06
471988,2,4.237395865996593e-06,16,3.389916692797274e-05
471980,2,4.237467689308869e-06,1,2.1187338446544347e-06
471810,6,1.2716983531506328e-05,8,1.6955978042008434e-05
471856,4,8.477162524159914e-06,1,2.1192906310399785e-06
471796,9,1.9076041339901142e-05,0,0.0
463940,33,7.11298874854507e-05,14,3.0176315902918482e-05
471290,101,0.0002143054170468289,0,0.0
469054,44,9.380583045875314e-05,6,1.2791704153466338e-05
471930,7,1.4832708240628907e-05,40,8.475833280359376e-05
470064,1,2.127369890057524e-06,445,0.0009466796010755982
471192,13,2.7589602539941257e-05,6,1.2733662710742118e-05
470922,1,2.1234939119429545e-06,0,0.0
471766,6,1.271816960103102e-05,15,3.179542400257755e-05
471416,27,5.7274254586182906e-05,2,4.242537376754289e-06
470228,0,0.0,8,1.7013023469465877e-05
471718,8,1.6959284996544547e-05,4,8.479642498272274e-06
471304,14,2.9704818970346104e-05,9,1.9095955052365354e-05
436068,28,6.421016905620225e-05,4,9.172881293743177e-06
442564,2,4.519120398405654e-06,14,3.163384278883958e-05
384780,87,0.00022610322781849368,0,0.0
379288,23,6.0639935879859104e-05,16,4.218430322077155e-05
338032,12,3.5499597671226394e-05,12,3.5499597671226394e-05
370986,1922,0.0051807884933663265,21,5.660590965696819e-05
418760,107,0.0002555162861782405,4,9.552010698251983e-06
335912,8,2.381576127080902e-05,12,3.572364190621353e-05
471996,69,0.00014618767955660642,5,1.0593310112797566e-05
471444,0,0.0,0,0.0
471512,4,8.483347189467077e-06,2,4.241673594733538e-06
470870,36,7.645422303395842e-05,7,1.4866098923269693e-05
469454,2,4.260268311698271e-06,2,4.260268311698271e-06
440940,21,4.762552728262349e-05,3,6.803646754660498e-06
420836,3,7.128667699531409e-06,6,1.4257335399062818e-05
471944,35,7.416134117607174e-05,6,1.271337277304087e-05
470586,1,2.1250100937979453e-06,0,0.0
450330,1,2.2205937867785847e-06,664,0.0014744742744209802
467580,3,6.416014371872193e-06,9,1.924804311561658e-05
466068,171,0.000366899250753109,3,6.4368289605808596e-06
469962,8,1.7022652895340474e-05,9,1.9150484507258032e-05
466402,2,4.2881462772458095e-06,0,0.0
401712,8,1.9914764806627635e-05,1,2.4893456008284544e-06
468668,9,1.9203359307654887e-05,2,4.267413179478864e-06
457528,0,0.0,2,4.371317165288245e-06
467674,8,1.7105932765131267e-05,16,3.4211865530262535e-05
471512,14,2.9691715163134768e-05,1,2.120836797366769e-06
431240,1,2.3188943511733604e-06,8,1.8551154809386883e-05
471846,0,0.0,13,2.7551362096955363e-05
471868,3,6.357710207091814e-06,41,8.688870616358812e-05
471978,3,6.356228468276064e-06,466,0.0009873341554055485
471948,6,1.2713265020722622e-05,0,0.0
471984,12958,0.027454320485440185,7,1.4831011220719347e-05
471858,9,1.9073534834632452e-05,5,1.0596408241462474e-05
471958,1,2.118832607986304e-06,4,8.475330431945216e-06
471984,7,1.4831011220719347e-05,28708,0.060824095732058714
470088,10,2.1272612787392998e-05,0,0.0
471286,0,0.0,2,4.2437076424930936e-06
468420,20,4.269672516118014e-05,0,0.0
469934,15,3.191937591236216e-05,0,0.0
470700,1,2.1244954323348204e-06,19,4.036541321436159e-05
469676,4,8.516509253187303e-06,0,0.0
470916,26,5.52115451587969e-05,5,1.0617604838230173e-05
472002,3510,0.007436409167757764,11,2.330498599582205e-05
471662,7,1.4841136237390334e-05,5,1.0600811598135953e-05
471614,11,2.3324159164062134e-05,11,2.3324159164062134e-05
470690,36,7.648346045167732e-05,3,6.373621704306444e-06
470792,4,8.496321092966746e-06,8,1.6992642185933492e-05
469970,0,0.0,27,5.745047556226993e-05
461276,0,0.0,10,2.167899478836965e-05
470792,2,4.248160546483373e-06,35,7.434280956345902e-05
471392,3,6.3641300658475326e-06,63,0.00013364673138279817
471518,4,8.483239240071428e-06,51,0.00010816130031091071
471512,6,1.2725020784200615e-05,1,2.120836797366769e-06
468998,3,6.3966157638198885e-06,7,1.4925436782246405e-05
471450,231,0.0004899777282850779,0,0.0
471330,69,0.00014639424606963274,3,6.364967220418815e-06
471458,12,2.5452956573013928e-05,8,1.6968637715342617e-05
471386,0,0.0,18,3.818526642708948e-05
469636,2,4.258617312131097e-06,2,4.258617312131097e-06
429138,10,2.330252739212095e-05,1,2.330252739212095e-06
470540,1,2.1252178348280697e-06,33,7.013218854932631e-05
458088,48592,0.1060756885139973,0,0.0
471700,3,6.359974560101759e-06,2,4.23998304006784e-06
471330,11,2.3338213141535653e-05,8,1.697324592111684e-05
471874,6,1.2715258734323145e-05,6,1.2715258734323145e-05
471664,47,9.964720648597307e-05,67,0.00014205027307574885
469980,3,6.383250351078769e-06,0,0.0
471774,8,1.6957271914094462e-05,1,2.1196589892618077e-06
469172,21,4.4759704330181685e-05,12,2.557697390296096e-05
471980,1,2.1187338446544347e-06,18,3.813720920377982e-05
471902,4,8.476336188445907e-06,4,8.476336188445907e-06
471698,8,1.6960004070400975e-05,13,2.7560006614401586e-05
471968,2,4.2375754288426336e-06,0,0.0
469538,0,0.0,14,2.9816543069996464e-05
471984,3,6.356147666022577e-06,5,1.0593579443370962e-05
466116,7,1.5017720910674597e-05,8,1.7163109612199537e-05
461444,0,0.0,36,7.801596726796751e-05
468610,13,2.7741618830157274e-05,2,4.267941358485734e-06
462436,2,4.324922800128018e-06,3,6.487384200192027e-06
465970,3,6.438182715625469e-06,1,2.14606090520849e-06
418256,687,0.0016425347155808883,0,0.0
467686,0,0.0,10,2.13818673212369e-05
470974,2,4.246518916118512e-06,5,1.0616297290296279e-05
470848,8,1.6990621177110236e-05,6,1.2742965882832677e-05
470842,30,6.371564134040718e-05,18,3.822938480424431e-05
471172,13,2.7590773645293013e-05,0,0.0
465936,10,2.146217506266955e-05,20,4.29243501253391e-05
418476,10,2.389623299783022e-05,6,1.4337739798698134e-05
471206,36,7.639970628557362e-05,0,0.0
471312,10,2.1217367688495096e-05,2,4.243473537699019e-06
471268,3,6.365804595262144e-06,2,4.243869730174763e-06
462592,1,2.161732152739347e-06,1,2.161732152739347e-06
469508,33,7.028634229874677e-05,4,8.519556642272336e-06
470516,4,8.501304950309872e-06,5,1.0626631187887341e-05
463484,7,1.5103002476892407e-05,16,3.452114851861121e-05
412652,1,2.423349456685052e-06,11,2.665684402353557e-05
340396,4,1.175101940093303e-05,7,2.0564283951632804e-05
468580,21,4.4816253361219e-05,27,5.762089717871014e-05
467682,5,1.0691025098250521e-05,12,2.565846023580125e-05
301728,0,0.0,7,2.319970304380104e-05
471106,3,6.367993615025069e-06,4,8.490658153366758e-06
383014,4,1.0443482483669005e-05,0,0.0
471006,1,2.1231152044772253e-06,7,1.4861806431340577e-05
471436,3,6.363536089734344e-06,26,5.5150646111030975e-05
468954,7,1.4926837173795298e-05,2,4.264810621084371e-06
436010,6,1.3761152267149836e-05,1,2.293525377858306e-06
469828,2,4.256876984768894e-06,5,1.0642192461922236e-05
458346,6,1.3090547315783273e-05,4,8.727031543855515e-06
411678,58,0.00014088680959390592,7,1.7003580468230025e-05
381740,6,1.5717504060355215e-05,22,5.763084822130246e-05
421324,1,2.373470298392686e-06,4,9.493881193570744e-06
469360,0,0.0,3,6.391682290778933e-06
471190,8,1.6978289012924723e-05,5,1.0611430633077951e-05
393144,1,2.543597256984718e-06,6,1.5261583541908308e-05
381104,44,0.00011545404928838323,5,1.3119778328225366e-05
470288,8,1.7010852924165616e-05,43,9.143333446739019e-05
471942,0,0.0,4,8.475617766589963e-06
471994,13,2.754272300071611e-05,4,8.474684000220342e-06
472002,364,0.000771183172952657,1,2.1186350905292774e-06
469628,3,6.388034784978749e-06,8,1.7034759426609997e-05
471952,2,4.237719090076957e-06,19,4.025833135573109e-05
472012,5,1.0592951026668813e-05,97,0.000205503249917375
470344,20,4.252206895378701e-05,15,3.189155171534026e-05
464912,1,2.1509446949100045e-06,0,0.0
471098,10,2.122700584591741e-05,4,8.490802338366964e-06
470290,16,3.402156116438793e-05,6,1.2758085436645474e-05
466404,0,0.0,8,1.715251155650466e-05
471060,15,3.184307731499172e-05,1,2.122871820999448e-06
469520,9,1.916851252342818e-05,26,5.537570284545919e-05
471294,23,4.8801809486223036e-05,16,3.394908485998124e-05
471180,2,4.244662337111083e-06,10,2.1223311685555414e-05
469178,1237,0.002636526009318425,0,0.0
386412,1,2.5879113485088456e-06,1,2.5879113485088456e-06
471986,1,2.1187069107982015e-06,98,0.00020763327725822377
451752,0,0.0,227283,0.5031145407214578
471898,0,0.0,0,0.0
471636,1,2.1202791983648408e-06,1,2.1202791983648408e-06
471972,3,6.356309272583967e-06,2,4.237539515055978e-06
471988,9,1.906828139698467e-05,2,4.237395865996593e-06
471980,4,8.474935378617739e-06,19,4.025594304843426e-05
471016,1,2.1230701292525094e-06,35,7.430745452383783e-05
471806,1,2.1195152244778574e-06,8,1.695612179582286e-05
469012,31,6.60963898578288e-05,0,0.0
471838,3,6.358114437582391e-06,364,0.0007714512184266634
464920,8,1.720726146433795e-05,29,6.237632280822507e-05
470243,12,2.5518721171819675e-05,9,1.9139040878864757e-05
471310,0,0.0,4,8.486983089686193e-06
471700,18,3.815984736061056e-05,53,0.00011235955056179776
471536,0,0.0,14,2.9690203929286417e-05
471132,0,0.0,2,4.245094792966727e-06
471522,0,0.0,5,1.0603959094167399e-05
460110,2,4.346786637977875e-06,0,0.0
467763,158428,0.33869288507214124,8,1.71026780656016e-05
471932,552,0.001169660035767865,11,2.330844274175093e-05
465759,2,4.294066244559955e-06,1,2.1470331222799774e-06
471724,8,1.695906928627757e-05,4,8.479534643138785e-06
471592,2,4.240954045021968e-06,6,1.2722862135065904e-05
466888,1,2.141841298127174e-06,44,9.424101711759565e-05
471692,5,1.0600137377780416e-05,0,0.0
471938,2,4.237844801647674e-06,9,1.9070301607414532e-05
471810,36,7.630190118903796e-05,14,2.9672961573514762e-05
471980,4,8.474935378617739e-06,8,1.6949870757235478e-05
470840,3,6.371591198708691e-06,1,2.123863732902897e-06
471614,6,1.2722268634942983e-05,2,4.240756211647661e-06
472004,11,2.3304887246718247e-05,4,8.47450445335209e-06
471224,0,0.0,3,6.366398994957812e-06
471954,17,3.602045962106476e-05,2,4.2377011318899725e-06
471984,6,1.2712295332045153e-05,6,1.2712295332045153e-05
471590,59,0.00012510867490828897,3,6.361458046184185e-06
471922,0,0.0,1,2.118994240573654e-06
415184,2,4.8171413156576364e-06,11,2.6494277236117e-05
471958,7,1.4831828255904128e-05,11717,0.024826361667775524
465344,0,0.0,1,2.148947875120341e-06
453408,0,0.0,2,4.411038181946503e-06
450352,0,0.0,1,2.220485309269194e-06
415412,0,0.0,0,0.0
471420,0,0.0,14,2.9697509651690635e-05
460388,0,0.0,17,3.692537598721079e-05
438948,3,6.834522540255338e-06,36,8.201427048306405e-05
471536,3,6.362186556275661e-06,5,1.0603644260459435e-05
471720,29,6.147714746035784e-05,2,4.239803273128127e-06
471952,0,0.0,9,1.9069735905346308e-05
471424,1,2.1212326907412435e-06,0,0.0
471428,6,1.2727288154288672e-05,2,4.2424293847628905e-06
471310,4,8.486983089686193e-06,25,5.304364431053871e-05
471502,24,5.09011626673906e-05,460,0.0009756056177916531
471418,1,2.121259688853629e-06,0,0.0
471308,13,2.7582812088910012e-05,5411,0.011480815093314774
471308,3,6.365264328210002e-06,3,6.365264328210002e-06
471358,4,8.486118831121992e-06,5,1.060764853890249e-05
471492,39,8.271614364612761e-05,3,6.362780280471355e-06
471926,7,1.4832833961256638e-05,23,4.873645444412895e-05
471970,5,1.0593893679683031e-05,43,9.110748564527407e-05
471658,4,8.480721200530894e-06,2,4.240360600265447e-06
421690,2,4.742820555384287e-06,2,4.742820555384287e-06
471992,9,1.9068119798640654e-05,32,6.779775928405566e-05
471892,2,4.238257906470125e-06,4,8.47651581294025e-06
471912,64,0.00013561850514502705,2,4.238078285782095e-06
471836,7,1.4835663238921999e-05,1,2.1193804627031424e-06
470112,45,9.572187053297938e-05,1,2.1271526785106527e-06
457950,1,2.1836445026749646e-06,3,6.550933508024894e-06
467500,9,1.9251336898395722e-05,11,2.3529411764705884e-05
470302,2,4.252586635821238e-06,1,2.126293317910619e-06
470308,1,2.1262661915170485e-06,19,4.039905763882392e-05
471342,1,2.1216017244378818e-06,62,0.00013153930691514867
465806,6,1.2880898914998947e-05,16,3.434906377333053e-05
471846,1,2.1193355459196434e-06,9,1.9074019913276788e-05
468486,2,4.269071007458067e-06,8,1.7076284029832267e-05
471948,7,1.4832142524176392e-05,5,1.0594387517268851e-05
471826,3,6.358276144171792e-06,8,1.695540305112478e-05
471672,126,0.0002671347885818959,7,1.4840821587883105e-05
417902,12,2.8714866164794616e-05,10,2.3929055137328847e-05
433738,4,9.222157154780074e-06,7,1.613877502086513e-05
468478,25,5.3364298857150174e-05,3,6.403715862858021e-06
471090,0,0.0,62,0.0001316096711880957
470764,2,4.248413217663203e-06,17,3.6111512350137224e-05
471198,3,6.366750283320388e-06,1,2.1222500944401293e-06
463236,10,2.158726869241596e-05,0,0.0
408358,4,9.79532664965545e-06,3,7.346494987241587e-06
364638,2,5.484891865356875e-06,1,2.7424459326784373e-06
409772,4,9.761525921732085e-06,7,1.7082670363031148e-05
423266,152,0.0003591122367494672,21,4.961419060354482e-05
461562,1,2.166556172301879e-06,1,2.166556172301879e-06
469376,110,0.00023435369511862558,0,0.0
458372,3,6.5449023936889685e-06,0,0.0
470944,20,4.246789427193042e-05,58,0.00012315689338859823
463228,0,0.0,2,4.3175283013980155e-06
471180,2,4.244662337111083e-06,0,0.0
418842,24,5.730084375492429e-05,51,0.00012176429297921411
464156,1,2.1544480734925326e-06,63,0.00013573022863002957
348838,0,0.0,9,2.5799941520132554e-05
347512,13,3.7408780128455994e-05,82,0.00023596307465641473
347600,0,0.0,1,2.8768699654775603e-06
333738,2,5.992724832053886e-06,4,1.1985449664107772e-05
470538,3,6.375680603904467e-06,1,2.1252268679681554e-06
471392,8,1.6971013508926752e-05,8,1.6971013508926752e-05
471450,35,7.423904974016333e-05,35,7.423904974016333e-05
471266,8,1.6975550962725936e-05,9,1.9097494833066677e-05
471430,24,5.090893663958594e-05,3,6.3636170799482425e-06
471268,57,0.00012095028730998074,68,0.00014429157082594194
470932,196,0.0004161959688447589,18,3.822207877145745e-05
471064,12,2.5474245537761324e-05,3,6.368561384440331e-06
471092,2,4.245455240165403e-06,72,0.0001528363886459545
471342,132591,0.28130529424494316,5,1.0608008622189408e-05
471510,4,8.483383173209475e-06,768,0.0016288095692562194
471474,6,1.2726046399165171e-05,23,4.878317786346649e-05
470178,4,8.507416340194564e-06,8,1.7014832680389128e-05
469464,2,4.260177564200876e-06,3,6.3902663463013135e-06
470902,3,6.370752300903373e-06,4,8.494336401204497e-06
471408,20,4.2426093744696735e-05,14,2.9698265621287717e-05
467148,1,2.140649216094257e-06,34,7.278207334720474e-05
470410,10,2.12580514870007e-05,0,0.0
470302,7,1.4884053225374334e-05,1,2.126293317910619e-06
453730,7,1.5427677252991867e-05,17,3.746721618583739e-05
450054,3,6.665866762655148e-06,0,0.0
443390,36,8.119262951352082e-05,10,2.255350819820023e-05
466692,4,8.570963290564226e-06,2,4.285481645282113e-06
467496,3,6.417167205708712e-06,111,0.00023743518661122233
470902,9,1.9112256902710117e-05,1,2.1235841003011242e-06
469358,1,2.1305698422099973e-06,34,7.243937463513992e-05
471184,60687,0.1287968182281232,6,1.2733878909300824e-05
471114,3,6.367885479947528e-06,5,1.0613142466579214e-05
471190,2,4.244572253231181e-06,1,2.1222861266155904e-06
471050,2,4.245833775607685e-06,3,6.368750663411528e-06
470600,66,0.00014024649383765405,1,2.124946876328092e-06
471118,8,1.6980883770095815e-05,86076,0.18270581892434593
471390,16,3.394217102611426e-05,36,7.636988480875708e-05
430384,8,1.8588051600431243e-05,7,1.6264545150377337e-05
425436,1,2.350529809419043e-06,0,0.0
471586,133,0.0002820270321850097,0,0.0
471918,0,0.0,0,0.0
471930,4,8.475833280359376e-06,1,2.118958320089844e-06
471882,8,1.6953390890095406e-05,17,3.602595564145274e-05
464032,5,1.0775118957313288e-05,8,1.724019033170126e-05
469962,47,0.00010000808576012529,9,1.9150484507258032e-05
470296,7,1.4884243114974399e-05,852,0.001811625019136884
471734,1,2.1198387226699794e-06,6,1.2719032336019875e-05
471864,6,1.2715528203041555e-05,519,0.0010998931895630944
471774,10,2.1196589892618075e-05,3,6.358976967785423e-06
428872,3,6.995094107332724e-06,103,0.0002401648976850902
470852,110,0.0002336190565188212,51,0.00010831428984054438
471966,5,1.0593983464910609e-05,0,0.0
447040,22,4.921259842519685e-05,138,0.0003086972083035075
471348,9,1.9094172458565644e-05,11,2.3337321893802456e-05
471136,0,0.0,8,1.698023500645249e-05
471606,23,4.8769523712590595e-05,3,6.361242223381382e-06
471996,2387,0.005057246247849558,9,1.906795820303562e-05
471378,5,1.0607198469169117e-05,0,0.0
471650,12,2.544259514470476e-05,36,7.632778543411428e-05
471438,32,6.787743033018128e-05,26,5.515041214327229e-05
471290,2,4.2436716246896814e-06,16894,0.03584629421375374
417896,0,0.0,24,5.74305568849666e-05
417908,3,7.178613474736066e-06,15,3.5893067373680335e-05
415774,0,0.0,2,4.810305598714686e-06
417210,1,2.3968744756837086e-06,0,0.0
470714,12,2.549318694578874e-05,11,2.3368754700306342e-05
471098,3,6.368101753775223e-06,5,1.0613502922958705e-05
453486,10,2.2051397397053052e-05,6,1.323083843823183e-05
470692,0,0.0,1,2.1245315407952545e-06
466914,4,8.566888120724587e-06,6,1.2850332181086881e-05
470714,25,5.311080613705987e-05,4,8.49772898192958e-06
469842,2,4.256750141536943e-06,169,0.00035969538695987163
469112,6734,0.014354780947833353,7,1.4921809717082487e-05
470672,1,2.124621817316518e-06,5,1.0623109086582588e-05
424806,20,4.7080314308178324e-05,16,3.7664251446542655e-05
471010,6,1.2738583044945967e-05,1,2.1230971741576614e-06
412400,4,9.699321047526673e-06,9,2.1823472356935014e-05
413424,6,1.4512945547428306e-05,4,9.675297031618871e-06
471122,6,1.2735554697084832e-05,59,0.00012523295452133418
470252,2,4.253038796219899e-06,40,8.506077592439798e-05
468930,3,6.3975433433561515e-06,3,6.3975433433561515e-06
429744,10,2.3269667522990432e-05,1,2.3269667522990433e-06
471098,1,2.122700584591741e-06,35,7.429452046071094e-05
471096,0,0.0,7,1.4858967174418803e-05
471038,1,2.1229709704949495e-06,13,2.7598622616434343e-05
358358,2,5.581011167603347e-06,8,2.2324044670413386e-05
357444,0,0.0,18,5.035753852351697e-05
443856,0,0.0,20,4.5059658988500775e-05
471942,11,2.3307948858122396e-05,3,6.356713324942472e-06
471742,5,1.0599013867749745e-05,10,2.119802773549949e-05
467778,11,2.3515428258703915e-05,2,4.275532410673439e-06
471886,78,0.0001652941600301768,29,6.14555210368606e-05
471818,34,7.206168480219068e-05,4,8.477845270845961e-06
463032,53275,0.11505684272361305,6,1.2958067692945628e-05
471916,1,2.1190211817357324e-06,15,3.178531772603599e-05
471264,4,8.487811502682149e-06,528,0.0011203911183540437
470810,2,4.247998130880822e-06,12,2.5487988785284934e-05
471900,1,2.1190930281839373e-06,13,2.7548209366391185e-05
468298,4,8.541569684260877e-06,31,6.619716505302179e-05
471960,41,8.687176879396558e-05,10,2.118823629121112e-05
469652,1,2.1292361152512924e-06,6,1.2775416691507754e-05
471858,1,2.119281648292495e-06,1,2.119281648292495e-06
465660,3,6.442468754026543e-06,10,2.1474895846755144e-05
470800,6,1.2744265080713678e-05,4,8.496176720475786e-06
417946,4,9.570614385590483e-06,258,0.0006173046278705862
417658,8,1.9154427785412945e-05,20,4.788606946353236e-05
417954,43,0.0001028821353546084,4,9.570431195777526e-06
